"Regen_Plot","Fire","ID","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","notes","survey.years.post","elev.m","rad.march","x","y","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","perc.norm.ppt","perc.norm.ppt.min","diff.norm.ppt","diff.norm.ppt.min","diff.norm.tmean","diff.norm.ppt.z","diff.norm.ppt.min.z","diff.norm.tmean.z","diff.norm.tmean.max.z","diff.norm.tmean.JJA.mean.z","diff.norm.tmean.DJF.mean.z","diff.norm.tmean.JJA.max.z","diff.norm.tmean.DJF.min.z","ppt.plot.1.","ppt.plot.2.","ppt.plot.3.","ppt.plot.4.","rain.post.min","rain.post.mean","snow.post.min","snow.post.max","snow.post.mean","snow.plot.1.","snow.plot.2.","snow.plot.3.","snow.plot.4.","rain.plot.1.","rain.plot.2.","rain.plot.3.","rain.plot.4.","snow.normal","rain.normal","tot.neg.ppt.anom","seed.tree.any","FORB"
"AMR1300087","AMERICAN RIVER",2302,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5718 RD","NAD83 UTM zone 10",702214.4,4338871.98,267,13,"GRANITE","",0,1,1,93,5,75,0,0,2,0,2,"1",0,"",NA,NA,0,2,7,7,0,"BAF 10. SALVAGE LOGGING, STUMP IN PLOT. APPEARS UNBURNED.",0,75,2,10,70,70,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1592.03690774912,2946.15000410303,702214.4,4338871.98,10.8127851522647,1813.39359830638,1479.53822020171,10.9406539923643,1724.86507171618,1.05132489957729,0.857770410255697,88.5285265902,-245.32685151447,-0.127868840099634,0.382996908317576,-0.24004237870367,-0.000995001050976027,0.735209021230221,-0.695365875058606,-0.192348701841111,0.000384498960398059,-0.432460073421495,1479.53822020171,1550.77029999309,2409.87227472434,NA,1011.09098723423,1136.69515727115,0,0,0,0,0,0,NA,1011.09098723423,1120.78409558626,1278.21038899297,NA,0,550.066727657643,0,4.4,0
"AMR1300091","AMERICAN RIVER",2303,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5713 RD","NAD83 UTM zone 10",701811.1,4339054.86,107,20,"GRANITE","",1,1,0.5,96,2,74,1,0,0.5,0,15,"1",0,"",NA,NA,0,1,7,7,0,"BAF 10 APPEARS UNBUNED",1,75,15,10,70,70,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1617.40175100938,2866.27878546264,701811.1,4339054.86,10.920215787073,1808.24907460458,1473.91302851494,11.0586788210085,1716.9176299914,1.05319500657328,0.858464612843613,91.3314446131767,-243.00460147646,-0.138463033935501,0.381880932264158,-0.243628874518327,-0.00100449477789029,0.737688077178845,-0.691863490852716,-0.195011044380524,0.0105458319754264,-0.438737771374282,1473.91302851494,1548.26771868508,2402.56647661371,NA,1007.48018199332,1133.49492568041,0,0,0,0,0,0,NA,1007.48018199332,1119.84994892225,1273.15464612565,NA,0,546.256765670501,0,4.8,0
"AMR1300093","AMERICAN RIVER",2304,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5711 RD","NAD83 UTM zone 10",702206.94,4339075.35,213,45,"GRANITE","",0,0,1,84,15,10,0,0,25,0,25,"1",0,"",NA,NA,0.5,3,10,9,1,"BAF 10, APPEARS UNBURNED, MANAGED AREA",0,10,25,10,100,90,10,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1617.71416344757,3096.23498085587,702206.94,4339075.35,10.8520182506931,1811.22367126905,1477.55960089314,10.9845144612198,1718.1375703493,1.05417849101619,0.859977470018742,93.0861009197533,-240.57796945616,-0.132496210526666,0.38255833681064,-0.240730601285344,-0.000996276900348102,0.732868457170578,-0.692642693229945,-0.193098206854562,0.00481178083346337,-0.432875558595416,1477.55960089314,1549.50972190402,2406.60169101,NA,1009.63127010066,1135.01416862831,0,0,0,0,0,0,NA,1009.63127010066,1119.67864530103,1275.73259048325,NA,0,546.889946933827,0,3.1,0
"AMR1300094","AMERICAN RIVER",2305,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5710 RD","NAD83 UTM zone 10",702408.69,4339073.23,118,20,"GRANITE","",0,0,1,97,2,26,0,0,15,0,15,"1",0,"",NA,NA,0,3,8,6,2,"BAF 5.  STUMPS IN STAND, MANAGED AREA. APPEARS UNBURNED",64,90,15,5,40,30,10,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1616.38383880512,2977.54373359138,702408.69,4339073.23,10.8240202529908,1812.87131558606,1479.53687950919,10.9539808252884,1719.10192968561,1.05454556491458,0.860645232234582,93.7693859004501,-239.56505017642,-0.129960572297634,0.382928613309317,-0.239217778890632,-0.00099235433880902,0.730960538553941,-0.692550394494102,-0.192440540678714,0.00330989504831975,-0.430264352576272,1479.53687950919,1550.22007767421,2408.85698957478,NA,1010.81564773833,1135.89106009091,0,0,0,0,0,0,NA,1010.81564773833,1119.66041815129,1277.1971143831,NA,0,547.31456165746,0,4.9,64
"AMR1300095","AMERICAN RIVER",2306,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5709 RD","NAD83 UTM zone 10",702609.2,4339088.35,295,24,"GRANITE","",0,0,0,95,5,30,0,0,15,0,18,"1",0,"",NA,NA,0,2,8,8,0,"BAF 10. SALVAGE LOGGING, APPEARS UNBURNED",2,32,15,10,80,80,0,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1624.6622504447,2823.89630357001,702609.2,4339088.35,10.8041620955499,1814.33750538202,1481.34618603173,10.9325817216684,1719.47301577503,1.05517067656001,0.861511737864658,94.8644896069934,-238.1268297433,-0.1284196261185,0.383259331483695,-0.237770922657931,-0.000988650716680624,0.729020160334426,-0.691868194391826,-0.192024870608794,0.00304670105854168,-0.427830555521955,1481.34618603173,1550.8279470172,2410.83838309714,NA,1011.87575629348,1136.62690872325,0,0,0,0,0,0,NA,1011.87575629348,1119.55294835402,1278.45202152225,NA,0,547.426939303535,0,5.7,2
"AMR1300096","AMERICAN RIVER",2307,"7/8/2013 0:00:00","CP, MS, RD, PB",2008,"2923 CP","NAD83 UTM zone 10",709206.01,4339131.83,275,5,"GRANITE","",0,1,2,96,2,41,1,1,50,0,50,"1",0,"",NA,NA,0,9,6,6,0,"BAF 40. APPEARS UNBURNED",1,65,50,40,240,240,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1550.30282527393,2105.3074351023,709206.01,4339131.83,10.123445214521,1873.6730957793,1551.58310326427,10.2843724007093,1764.02370283887,1.06215868458228,0.879570439312853,109.649392940433,-212.4405995746,-0.160927186188266,0.406047617461393,-0.17667257996797,-0.000878520456666588,0.652878053336233,-0.669157319439159,-0.176323197551928,-0.0443508897375752,-0.34910084697947,1551.58310326427,1582.85427887005,2486.58190520359,NA,1056.83792003318,1176.70104469867,0,0,0,0,0,0,NA,1056.83792003318,1136.47659873314,1336.7886153297,NA,0,572.715389873146,0,1.6,0
"AMR1300105","AMERICAN RIVER",2308,"7/8/2013 0:00:00","CP, MS, RD, PB",2008,"105 AMR CPP","NAD83 UTM zone 10",704003.64,4339331.4,338,2,"GRANITE","",NA,NA,NA,NA,NA,78,1,0,25,0,25,"1",0,"",NA,NA,0,2,5,5,0,"BAF 5. APPEARS UNBURNED",1,80,25,5,25,25,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,0,"AMR","Y",2008,"",5,1651.04791215959,2720.21016762566,704003.64,4339331.4,10.7623687398436,1823.76924343063,1493.14530634881,10.9089748370389,1715.21346749557,1.06328995078004,0.870530306952984,108.555775935057,-222.06816114676,-0.146606097195333,0.385208436698654,-0.228277556694902,-0.000966008282891691,0.718795857897028,-0.68522664489842,-0.18918233452559,0.00675714462294725,-0.412725805172443,1493.14530634881,1554.80245308521,2423.35997085786,NA,1018.55682088111,1140.98984853248,0,0,0,0,0,0,NA,1018.55682088111,1118.44993196816,1285.96279274817,NA,0,544.705413178315,0,0.8,1
"AMR1300106","AMERICAN RIVER",2310,"7/8/2013 0:00:00","CP, MS, RD, PB",2008,"","NAD83 UTM zone 10",704207.47,4339330.33,41,45,"GRANITE","",2,1,4,91,2,20,1,0.5,65,3,65,"1",2,"",NA,NA,1,2,NA,NA,NA,"",1,45,65,20,0,NA,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,0,"AMR","Y",2008,"",5,1629.7633349868,2038.65885052396,704207.47,4339330.33,10.7586104566329,1825.48130434728,1495.17772723416,10.9063753663917,1715.60170492146,1.06404726639675,0.871517977013557,109.87959942582,-220.4239776873,-0.147764909758767,0.385569505400114,-0.226779999670751,-0.000960568568991713,0.716018945324877,-0.683079551446993,-0.188670478544022,0.00717079414461239,-0.408600902098563,1495.17772723416,1555.56491277513,2425.70127303255,NA,1019.76969781661,1141.89916386783,0,0,0,0,0,0,NA,1019.76969781661,1118.46037330106,1287.46742048583,NA,0,544.852491801411,0,0.6,0
"AMR1300113","AMERICAN RIVER",2311,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5713 RD","NAD83 UTM zone 10",701795.15,4339460.8,100,3,"GRANITE","",0,0,1,94,5,7,2,0,15,0,15,"1",1,"",NA,NA,NA,NA,9,9,0,"SALVAGE LOGGING IN STAND",52,60,15,20,180,180,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1621.80083936947,2859.34081931283,701795.15,4339460.8,10.9997156250537,1803.60534006883,1469.72110103199,11.1475694762072,1703.9836707353,1.05846398122497,0.862520648685429,99.62166933353,-234.26256970331,-0.147853851153501,0.381017772359693,-0.244981496986787,-0.00100483730035758,0.732241328889381,-0.685861230909317,-0.196379119917407,0.0202217021668795,-0.43793969133779,1469.72110103199,1545.48093246606,2395.61398670844,NA,1004.43773315401,1129.96916868473,0,0,0,0,0,0,NA,1004.43773315401,1117.46335449243,1268.00641840775,NA,0,540.343924012115,0,2.8,50
"AMR1300114","AMERICAN RIVER",2312,"7/11/2013 0:00:00","CP, MS, RD, PB",2008,"5712 RD","NAD83 UTM zone 10",701984.5,4339468.09,269,10,"GRANITE","",NA,NA,NA,NA,NA,17,3,0,20,0,20,"1",NA,"",NA,NA,1,3,7,7,0,"BAF 10. SALVAGE LOGGING",3,20,20,10,70,70,0,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,"AMR","Y",2008,"",5,1629.89942557155,2919.23704398504,701984.5,4339468.09,10.9661620804844,1805.19592675526,1471.5971988419,11.1110421958898,1704.41687432804,1.05912817101565,0.863402152963354,100.77905242722,-232.81967548614,-0.144880115405366,0.381339337565196,-0.2436011550942,-0.00100193019596353,0.730316883646902,-0.686526295698058,-0.195518722720131,0.0170434072391563,-0.435886918808049,1471.5971988419,1546.2147101872,2397.77587123668,NA,1005.54134118245,1130.79357189651,0,0,0,0,0,0,NA,1005.54134118245,1117.47906468568,1269.3603098214,NA,0,540.484973323663,0,3.2,0
"AMR1300118","AMERICAN RIVER",2313,"7/8/2013 0:00:00","CP, MS, RD, PB",2008,"2924","NAD83 UTM zone 10",703985.64,4339331.83,2,23,"GRANITE","",1,0.5,1,86,12,1,0,0.5,35,2,30,"1",2,"",NA,NA,0,4,6,4,2,"BAF 40. BITTER DOGSBANE IS MAIN FORB.",50,70,35,40,240,160,80,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,0,"AMR","Y",2008,"",5,1649.91927867025,2743.38841318217,703985.64,4339331.83,10.7627796877914,1823.61545403497,1492.96335459936,10.9093017649395,1715.17063856976,1.06322683762569,0.870445960901189,108.444815465207,-222.2072839704,-0.146522077148099,0.385175754981964,-0.22841106626845,-0.000966487929734343,0.719035868665195,-0.685408994539881,-0.18922711055178,0.00673210959515732,-0.413084357638525,1492.96335459936,1554.73385751981,2423.14914998573,NA,1018.44773263622,1140.90730893547,0,0,0,0,0,0,NA,1018.44773263622,1118.44770689669,1285.82648727349,NA,0,544.687840097996,0,4,50
"AMR1300123","AMERICAN RIVER",2314,"7/1/2013 0:00:00","CP, MS, NO, PB",2008,"123 AMR CPP","NAD83 UTM zone 10",714003.33,4339862.33,289,28,"GRANITE","",3,3,1,93,0.2,50,0.5,0,3,0,1,"1",2,"",NA,NA,0,0.5,7,3,4,"BAF 5",3,53,3,5,35,15,20,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,0,"AMR","Y",2008,"",5,1991.51984602043,2474.8699424045,714003.33,4339862.33,8.95348108296802,1925.0647867382,1607.40102639812,8.98255580818076,1799.73466942085,1.06963810802049,0.893132223160083,125.330117317347,-192.33364302273,-0.0290747252127428,0.440127534398184,-0.127262727726325,-0.000906958052191118,0.693813948607909,-0.738145319631182,-0.139571060313609,-0.132331983887086,-0.369832859210659,1607.40102639812,1629.14477925475,2538.64855456172,NA,1092.55299251974,1207.95934500778,0,0,0,0,0,0,NA,1092.55299251974,1163.15313482601,1368.1719076776,NA,0,583.255796773081,0,7.2,3
